date_key,full_date,year,month,quarter,day_of_week,is_weekend,month_name
586,2024-08-08,2024,8,3,3,False,Aug
587,2024-08-09,2024,8,3,4,False,Aug
588,2024-08-10,2024,8,3,5,True,Aug
589,2024-08-11,2024,8,3,6,True,Aug
590,2024-08-12,2024,8,3,0,False,Aug
591,2024-08-13,2024,8,3,1,False,Aug
592,2024-08-14,2024,8,3,2,False,Aug
593,2024-08-15,2024,8,3,3,False,Aug
594,2024-08-16,2024,8,3,4,False,Aug
595,2024-08-17,2024,8,3,5,True,Aug
596,2024-08-18,2024,8,3,6,True,Aug
597,2024-08-19,2024,8,3,0,False,Aug
598,2024-08-20,2024,8,3,1,False,Aug
599,2024-08-21,2024,8,3,2,False,Aug
600,2024-08-22,2024,8,3,3,False,Aug
601,2024-08-23,2024,8,3,4,False,Aug
602,2024-08-24,2024,8,3,5,True,Aug
603,2024-08-25,2024,8,3,6,True,Aug
604,2024-08-26,2024,8,3,0,False,Aug
605,2024-08-27,2024,8,3,1,False,Aug
606,2024-08-28,2024,8,3,2,False,Aug
607,2024-08-29,2024,8,3,3,False,Aug
608,2024-08-30,2024,8,3,4,False,Aug
609,2024-08-31,2024,8,3,5,True,Aug
610,2024-09-01,2024,9,3,6,True,Sep
611,2024-09-02,2024,9,3,0,False,Sep
612,2024-09-03,2024,9,3,1,False,Sep
613,2024-09-04,2024,9,3,2,False,Sep
614,2024-09-05,2024,9,3,3,False,Sep
615,2024-09-06,2024,9,3,4,False,Sep
616,2024-09-07,2024,9,3,5,True,Sep
617,2024-09-08,2024,9,3,6,True,Sep
618,2024-09-09,2024,9,3,0,False,Sep
619,2024-09-10,2024,9,3,1,False,Sep
620,2024-09-11,2024,9,3,2,False,Sep
621,2024-09-12,2024,9,3,3,False,Sep
622,2024-09-13,2024,9,3,4,False,Sep
623,2024-09-14,2024,9,3,5,True,Sep
624,2024-09-15,2024,9,3,6,True,Sep
625,2024-09-16,2024,9,3,0,False,Sep
626,2024-09-17,2024,9,3,1,False,Sep
627,2024-09-18,2024,9,3,2,False,Sep
628,2024-09-19,2024,9,3,3,False,Sep
629,2024-09-20,2024,9,3,4,False,Sep
630,2024-09-21,2024,9,3,5,True,Sep
631,2024-09-22,2024,9,3,6,True,Sep
632,2024-09-23,2024,9,3,0,False,Sep
633,2024-09-24,2024,9,3,1,False,Sep
634,2024-09-25,2024,9,3,2,False,Sep
635,2024-09-26,2024,9,3,3,False,Sep
636,2024-09-27,2024,9,3,4,False,Sep
637,2024-09-28,2024,9,3,5,True,Sep
638,2024-09-29,2024,9,3,6,True,Sep
639,2024-09-30,2024,9,3,0,False,Sep
640,2024-10-01,2024,10,4,1,False,Oct
641,2024-10-02,2024,10,4,2,False,Oct
642,2024-10-03,2024,10,4,3,False,Oct
643,2024-10-04,2024,10,4,4,False,Oct
644,2024-10-05,2024,10,4,5,True,Oct
645,2024-10-06,2024,10,4,6,True,Oct
646,2024-10-07,2024,10,4,0,False,Oct
647,2024-10-08,2024,10,4,1,False,Oct
648,2024-10-09,2024,10,4,2,False,Oct
649,2024-10-10,2024,10,4,3,False,Oct
650,2024-10-11,2024,10,4,4,False,Oct
651,2024-10-12,2024,10,4,5,True,Oct
652,2024-10-13,2024,10,4,6,True,Oct
653,2024-10-14,2024,10,4,0,False,Oct
654,2024-10-15,2024,10,4,1,False,Oct
655,2024-10-16,2024,10,4,2,False,Oct
656,2024-10-17,2024,10,4,3,False,Oct
657,2024-10-18,2024,10,4,4,False,Oct
658,2024-10-19,2024,10,4,5,True,Oct
659,2024-10-20,2024,10,4,6,True,Oct
660,2024-10-21,2024,10,4,0,False,Oct
661,2024-10-22,2024,10,4,1,False,Oct
662,2024-10-23,2024,10,4,2,False,Oct
663,2024-10-24,2024,10,4,3,False,Oct
664,2024-10-25,2024,10,4,4,False,Oct
665,2024-10-26,2024,10,4,5,True,Oct
666,2024-10-27,2024,10,4,6,True,Oct
667,2024-10-28,2024,10,4,0,False,Oct
668,2024-10-29,2024,10,4,1,False,Oct
669,2024-10-30,2024,10,4,2,False,Oct
670,2024-10-31,2024,10,4,3,False,Oct
671,2024-11-01,2024,11,4,4,False,Nov
672,2024-11-02,2024,11,4,5,True,Nov
673,2024-11-03,2024,11,4,6,True,Nov
674,2024-11-04,2024,11,4,0,False,Nov
675,2024-11-05,2024,11,4,1,False,Nov
676,2024-11-06,2024,11,4,2,False,Nov
677,2024-11-07,2024,11,4,3,False,Nov
678,2024-11-08,2024,11,4,4,False,Nov
679,2024-11-09,2024,11,4,5,True,Nov
680,2024-11-10,2024,11,4,6,True,Nov
681,2024-11-11,2024,11,4,0,False,Nov
682,2024-11-12,2024,11,4,1,False,Nov
683,2024-11-13,2024,11,4,2,False,Nov
684,2024-11-14,2024,11,4,3,False,Nov
685,2024-11-15,2024,11,4,4,False,Nov
686,2024-11-16,2024,11,4,5,True,Nov
687,2024-11-17,2024,11,4,6,True,Nov
688,2024-11-18,2024,11,4,0,False,Nov
689,2024-11-19,2024,11,4,1,False,Nov
690,2024-11-20,2024,11,4,2,False,Nov
691,2024-11-21,2024,11,4,3,False,Nov
692,2024-11-22,2024,11,4,4,False,Nov
693,2024-11-23,2024,11,4,5,True,Nov
694,2024-11-24,2024,11,4,6,True,Nov
695,2024-11-25,2024,11,4,0,False,Nov
696,2024-11-26,2024,11,4,1,False,Nov
697,2024-11-27,2024,11,4,2,False,Nov
698,2024-11-28,2024,11,4,3,False,Nov
699,2024-11-29,2024,11,4,4,False,Nov
700,2024-11-30,2024,11,4,5,True,Nov
701,2024-12-01,2024,12,4,6,True,Dec
702,2024-12-02,2024,12,4,0,False,Dec
703,2024-12-03,2024,12,4,1,False,Dec
704,2024-12-04,2024,12,4,2,False,Dec
705,2024-12-05,2024,12,4,3,False,Dec
706,2024-12-06,2024,12,4,4,False,Dec
707,2024-12-07,2024,12,4,5,True,Dec
708,2024-12-08,2024,12,4,6,True,Dec
709,2024-12-09,2024,12,4,0,False,Dec
710,2024-12-10,2024,12,4,1,False,Dec
711,2024-12-11,2024,12,4,2,False,Dec
712,2024-12-12,2024,12,4,3,False,Dec
713,2024-12-13,2024,12,4,4,False,Dec
714,2024-12-14,2024,12,4,5,True,Dec
715,2024-12-15,2024,12,4,6,True,Dec
716,2024-12-16,2024,12,4,0,False,Dec
717,2024-12-17,2024,12,4,1,False,Dec
718,2024-12-18,2024,12,4,2,False,Dec
719,2024-12-19,2024,12,4,3,False,Dec
720,2024-12-20,2024,12,4,4,False,Dec
721,2024-12-21,2024,12,4,5,True,Dec
722,2024-12-22,2024,12,4,6,True,Dec
723,2024-12-23,2024,12,4,0,False,Dec
724,2024-12-24,2024,12,4,1,False,Dec
725,2024-12-25,2024,12,4,2,False,Dec
726,2024-12-26,2024,12,4,3,False,Dec
727,2024-12-27,2024,12,4,4,False,Dec
728,2024-12-28,2024,12,4,5,True,Dec
729,2024-12-29,2024,12,4,6,True,Dec
730,2024-12-30,2024,12,4,0,False,Dec
731,2024-12-31,2024,12,4,1,False,Dec
732,2025-01-01,2025,1,1,2,False,Jan
733,2025-01-02,2025,1,1,3,False,Jan
734,2025-01-03,2025,1,1,4,False,Jan
735,2025-01-04,2025,1,1,5,True,Jan
736,2025-01-05,2025,1,1,6,True,Jan
737,2025-01-06,2025,1,1,0,False,Jan
738,2025-01-07,2025,1,1,1,False,Jan
739,2025-01-08,2025,1,1,2,False,Jan
740,2025-01-09,2025,1,1,3,False,Jan
741,2025-01-10,2025,1,1,4,False,Jan
742,2025-01-11,2025,1,1,5,True,Jan
743,2025-01-12,2025,1,1,6,True,Jan
744,2025-01-13,2025,1,1,0,False,Jan
745,2025-01-14,2025,1,1,1,False,Jan
746,2025-01-15,2025,1,1,2,False,Jan
747,2025-01-16,2025,1,1,3,False,Jan
748,2025-01-17,2025,1,1,4,False,Jan
749,2025-01-18,2025,1,1,5,True,Jan
750,2025-01-19,2025,1,1,6,True,Jan
751,2025-01-20,2025,1,1,0,False,Jan
752,2025-01-21,2025,1,1,1,False,Jan
753,2025-01-22,2025,1,1,2,False,Jan
754,2025-01-23,2025,1,1,3,False,Jan
755,2025-01-24,2025,1,1,4,False,Jan
756,2025-01-25,2025,1,1,5,True,Jan
757,2025-01-26,2025,1,1,6,True,Jan
758,2025-01-27,2025,1,1,0,False,Jan
759,2025-01-28,2025,1,1,1,False,Jan
760,2025-01-29,2025,1,1,2,False,Jan
761,2025-01-30,2025,1,1,3,False,Jan
762,2025-01-31,2025,1,1,4,False,Jan
763,2025-02-01,2025,2,1,5,True,Feb
764,2025-02-02,2025,2,1,6,True,Feb
765,2025-02-03,2025,2,1,0,False,Feb
766,2025-02-04,2025,2,1,1,False,Feb
767,2025-02-05,2025,2,1,2,False,Feb
768,2025-02-06,2025,2,1,3,False,Feb
769,2025-02-07,2025,2,1,4,False,Feb
770,2025-02-08,2025,2,1,5,True,Feb
771,2025-02-09,2025,2,1,6,True,Feb
772,2025-02-10,2025,2,1,0,False,Feb
773,2025-02-11,2025,2,1,1,False,Feb
774,2025-02-12,2025,2,1,2,False,Feb
775,2025-02-13,2025,2,1,3,False,Feb
776,2025-02-14,2025,2,1,4,False,Feb
777,2025-02-15,2025,2,1,5,True,Feb
778,2025-02-16,2025,2,1,6,True,Feb
779,2025-02-17,2025,2,1,0,False,Feb
780,2025-02-18,2025,2,1,1,False,Feb
781,2025-02-19,2025,2,1,2,False,Feb
782,2025-02-20,2025,2,1,3,False,Feb
783,2025-02-21,2025,2,1,4,False,Feb
784,2025-02-22,2025,2,1,5,True,Feb
785,2025-02-23,2025,2,1,6,True,Feb
786,2025-02-24,2025,2,1,0,False,Feb
787,2025-02-25,2025,2,1,1,False,Feb
788,2025-02-26,2025,2,1,2,False,Feb
789,2025-02-27,2025,2,1,3,False,Feb
790,2025-02-28,2025,2,1,4,False,Feb
791,2025-03-01,2025,3,1,5,True,Mar
792,2025-03-02,2025,3,1,6,True,Mar
793,2025-03-03,2025,3,1,0,False,Mar
794,2025-03-04,2025,3,1,1,False,Mar
795,2025-03-05,2025,3,1,2,False,Mar
796,2025-03-06,2025,3,1,3,False,Mar
797,2025-03-07,2025,3,1,4,False,Mar
798,2025-03-08,2025,3,1,5,True,Mar
799,2025-03-09,2025,3,1,6,True,Mar
800,2025-03-10,2025,3,1,0,False,Mar
801,2025-03-11,2025,3,1,1,False,Mar
802,2025-03-12,2025,3,1,2,False,Mar
803,2025-03-13,2025,3,1,3,False,Mar
804,2025-03-14,2025,3,1,4,False,Mar
805,2025-03-15,2025,3,1,5,True,Mar
806,2025-03-16,2025,3,1,6,True,Mar
807,2025-03-17,2025,3,1,0,False,Mar
808,2025-03-18,2025,3,1,1,False,Mar
809,2025-03-19,2025,3,1,2,False,Mar
810,2025-03-20,2025,3,1,3,False,Mar
811,2025-03-21,2025,3,1,4,False,Mar
812,2025-03-22,2025,3,1,5,True,Mar
813,2025-03-23,2025,3,1,6,True,Mar
814,2025-03-24,2025,3,1,0,False,Mar
815,2025-03-25,2025,3,1,1,False,Mar
816,2025-03-26,2025,3,1,2,False,Mar
817,2025-03-27,2025,3,1,3,False,Mar
818,2025-03-28,2025,3,1,4,False,Mar
819,2025-03-29,2025,3,1,5,True,Mar
820,2025-03-30,2025,3,1,6,True,Mar
821,2025-03-31,2025,3,1,0,False,Mar
822,2025-04-01,2025,4,2,1,False,Apr
823,2025-04-02,2025,4,2,2,False,Apr
824,2025-04-03,2025,4,2,3,False,Apr
825,2025-04-04,2025,4,2,4,False,Apr
826,2025-04-05,2025,4,2,5,True,Apr
827,2025-04-06,2025,4,2,6,True,Apr
828,2025-04-07,2025,4,2,0,False,Apr
829,2025-04-08,2025,4,2,1,False,Apr
830,2025-04-09,2025,4,2,2,False,Apr
831,2025-04-10,2025,4,2,3,False,Apr
832,2025-04-11,2025,4,2,4,False,Apr
833,2025-04-12,2025,4,2,5,True,Apr
834,2025-04-13,2025,4,2,6,True,Apr
835,2025-04-14,2025,4,2,0,False,Apr
836,2025-04-15,2025,4,2,1,False,Apr
837,2025-04-16,2025,4,2,2,False,Apr
838,2025-04-17,2025,4,2,3,False,Apr
839,2025-04-18,2025,4,2,4,False,Apr
840,2025-04-19,2025,4,2,5,True,Apr
841,2025-04-20,2025,4,2,6,True,Apr
842,2025-04-21,2025,4,2,0,False,Apr
843,2025-04-22,2025,4,2,1,False,Apr
844,2025-04-23,2025,4,2,2,False,Apr
845,2025-04-24,2025,4,2,3,False,Apr
846,2025-04-25,2025,4,2,4,False,Apr
847,2025-04-26,2025,4,2,5,True,Apr
848,2025-04-27,2025,4,2,6,True,Apr
849,2025-04-28,2025,4,2,0,False,Apr
850,2025-04-29,2025,4,2,1,False,Apr
851,2025-04-30,2025,4,2,2,False,Apr
852,2025-05-01,2025,5,2,3,False,May
853,2025-05-02,2025,5,2,4,False,May
854,2025-05-03,2025,5,2,5,True,May
855,2025-05-04,2025,5,2,6,True,May
856,2025-05-05,2025,5,2,0,False,May
857,2025-05-06,2025,5,2,1,False,May
858,2025-05-07,2025,5,2,2,False,May
859,2025-05-08,2025,5,2,3,False,May
860,2025-05-09,2025,5,2,4,False,May
861,2025-05-10,2025,5,2,5,True,May
862,2025-05-11,2025,5,2,6,True,May
863,2025-05-12,2025,5,2,0,False,May
864,2025-05-13,2025,5,2,1,False,May
865,2025-05-14,2025,5,2,2,False,May
866,2025-05-15,2025,5,2,3,False,May
867,2025-05-16,2025,5,2,4,False,May
868,2025-05-17,2025,5,2,5,True,May
869,2025-05-18,2025,5,2,6,True,May
870,2025-05-19,2025,5,2,0,False,May
871,2025-05-20,2025,5,2,1,False,May
872,2025-05-21,2025,5,2,2,False,May
873,2025-05-22,2025,5,2,3,False,May
874,2025-05-23,2025,5,2,4,False,May
875,2025-05-24,2025,5,2,5,True,May
876,2025-05-25,2025,5,2,6,True,May
877,2025-05-26,2025,5,2,0,False,May
878,2025-05-27,2025,5,2,1,False,May
879,2025-05-28,2025,5,2,2,False,May
880,2025-05-29,2025,5,2,3,False,May
881,2025-05-30,2025,5,2,4,False,May
882,2025-05-31,2025,5,2,5,True,May
883,2025-06-01,2025,6,2,6,True,Jun
884,2025-06-02,2025,6,2,0,False,Jun
885,2025-06-03,2025,6,2,1,False,Jun
886,2025-06-04,2025,6,2,2,False,Jun
887,2025-06-05,2025,6,2,3,False,Jun
888,2025-06-06,2025,6,2,4,False,Jun
889,2025-06-07,2025,6,2,5,True,Jun
890,2025-06-08,2025,6,2,6,True,Jun
891,2025-06-09,2025,6,2,0,False,Jun
892,2025-06-10,2025,6,2,1,False,Jun
893,2025-06-11,2025,6,2,2,False,Jun
894,2025-06-12,2025,6,2,3,False,Jun
895,2025-06-13,2025,6,2,4,False,Jun
896,2025-06-14,2025,6,2,5,True,Jun
897,2025-06-15,2025,6,2,6,True,Jun
898,2025-06-16,2025,6,2,0,False,Jun
899,2025-06-17,2025,6,2,1,False,Jun
900,2025-06-18,2025,6,2,2,False,Jun
901,2025-06-19,2025,6,2,3,False,Jun
902,2025-06-20,2025,6,2,4,False,Jun
903,2025-06-21,2025,6,2,5,True,Jun
904,2025-06-22,2025,6,2,6,True,Jun
905,2025-06-23,2025,6,2,0,False,Jun
906,2025-06-24,2025,6,2,1,False,Jun
907,2025-06-25,2025,6,2,2,False,Jun
908,2025-06-26,2025,6,2,3,False,Jun
909,2025-06-27,2025,6,2,4,False,Jun
910,2025-06-28,2025,6,2,5,True,Jun
911,2025-06-29,2025,6,2,6,True,Jun
912,2025-06-30,2025,6,2,0,False,Jun
913,2025-07-01,2025,7,3,1,False,Jul
914,2025-07-02,2025,7,3,2,False,Jul
915,2025-07-03,2025,7,3,3,False,Jul
916,2025-07-04,2025,7,3,4,False,Jul
917,2025-07-05,2025,7,3,5,True,Jul
918,2025-07-06,2025,7,3,6,True,Jul
919,2025-07-07,2025,7,3,0,False,Jul
920,2025-07-08,2025,7,3,1,False,Jul
921,2025-07-09,2025,7,3,2,False,Jul
922,2025-07-10,2025,7,3,3,False,Jul
923,2025-07-11,2025,7,3,4,False,Jul
924,2025-07-12,2025,7,3,5,True,Jul
925,2025-07-13,2025,7,3,6,True,Jul
926,2025-07-14,2025,7,3,0,False,Jul
927,2025-07-15,2025,7,3,1,False,Jul
928,2025-07-16,2025,7,3,2,False,Jul
929,2025-07-17,2025,7,3,3,False,Jul
930,2025-07-18,2025,7,3,4,False,Jul
931,2025-07-19,2025,7,3,5,True,Jul
932,2025-07-20,2025,7,3,6,True,Jul
933,2025-07-21,2025,7,3,0,False,Jul
934,2025-07-22,2025,7,3,1,False,Jul
935,2025-07-23,2025,7,3,2,False,Jul
936,2025-07-24,2025,7,3,3,False,Jul
937,2025-07-25,2025,7,3,4,False,Jul
938,2025-07-26,2025,7,3,5,True,Jul
939,2025-07-27,2025,7,3,6,True,Jul
940,2025-07-28,2025,7,3,0,False,Jul
941,2025-07-29,2025,7,3,1,False,Jul
942,2025-07-30,2025,7,3,2,False,Jul
943,2025-07-31,2025,7,3,3,False,Jul
944,2025-08-01,2025,8,3,4,False,Aug
945,2025-08-02,2025,8,3,5,True,Aug
946,2025-08-03,2025,8,3,6,True,Aug
947,2025-08-04,2025,8,3,0,False,Aug
948,2025-08-05,2025,8,3,1,False,Aug
949,2025-08-06,2025,8,3,2,False,Aug
950,2025-08-07,2025,8,3,3,False,Aug
951,2025-08-08,2025,8,3,4,False,Aug
952,2025-08-09,2025,8,3,5,True,Aug
953,2025-08-10,2025,8,3,6,True,Aug
954,2025-08-11,2025,8,3,0,False,Aug
955,2025-08-12,2025,8,3,1,False,Aug
956,2025-08-13,2025,8,3,2,False,Aug
957,2025-08-14,2025,8,3,3,False,Aug
958,2025-08-15,2025,8,3,4,False,Aug
959,2025-08-16,2025,8,3,5,True,Aug
960,2025-08-17,2025,8,3,6,True,Aug
961,2025-08-18,2025,8,3,0,False,Aug
962,2025-08-19,2025,8,3,1,False,Aug
963,2025-08-20,2025,8,3,2,False,Aug
964,2025-08-21,2025,8,3,3,False,Aug
965,2025-08-22,2025,8,3,4,False,Aug
966,2025-08-23,2025,8,3,5,True,Aug
967,2025-08-24,2025,8,3,6,True,Aug
968,2025-08-25,2025,8,3,0,False,Aug
969,2025-08-26,2025,8,3,1,False,Aug
970,2025-08-27,2025,8,3,2,False,Aug
971,2025-08-28,2025,8,3,3,False,Aug
972,2025-08-29,2025,8,3,4,False,Aug
973,2025-08-30,2025,8,3,5,True,Aug
974,2025-08-31,2025,8,3,6,True,Aug
975,2025-09-01,2025,9,3,0,False,Sep
976,2025-09-02,2025,9,3,1,False,Sep
977,2025-09-03,2025,9,3,2,False,Sep
978,2025-09-04,2025,9,3,3,False,Sep
979,2025-09-05,2025,9,3,4,False,Sep
980,2025-09-06,2025,9,3,5,True,Sep
981,2025-09-07,2025,9,3,6,True,Sep
982,2025-09-08,2025,9,3,0,False,Sep
983,2025-09-09,2025,9,3,1,False,Sep
984,2025-09-10,2025,9,3,2,False,Sep
985,2025-09-11,2025,9,3,3,False,Sep
986,2025-09-12,2025,9,3,4,False,Sep
987,2025-09-13,2025,9,3,5,True,Sep
988,2025-09-14,2025,9,3,6,True,Sep
989,2025-09-15,2025,9,3,0,False,Sep
990,2025-09-16,2025,9,3,1,False,Sep
991,2025-09-17,2025,9,3,2,False,Sep
992,2025-09-18,2025,9,3,3,False,Sep
993,2025-09-19,2025,9,3,4,False,Sep
994,2025-09-20,2025,9,3,5,True,Sep
995,2025-09-21,2025,9,3,6,True,Sep
996,2025-09-22,2025,9,3,0,False,Sep
997,2025-09-23,2025,9,3,1,False,Sep
998,2025-09-24,2025,9,3,2,False,Sep
999,2025-09-25,2025,9,3,3,False,Sep
1000,2025-09-26,2025,9,3,4,False,Sep
1001,2025-09-27,2025,9,3,5,True,Sep
1002,2025-09-28,2025,9,3,6,True,Sep
1003,2025-09-29,2025,9,3,0,False,Sep
1004,2025-09-30,2025,9,3,1,False,Sep
1005,2025-10-01,2025,10,4,2,False,Oct
1006,2025-10-02,2025,10,4,3,False,Oct
1007,2025-10-03,2025,10,4,4,False,Oct
1008,2025-10-04,2025,10,4,5,True,Oct
1009,2025-10-05,2025,10,4,6,True,Oct
1010,2025-10-06,2025,10,4,0,False,Oct
1011,2025-10-07,2025,10,4,1,False,Oct
1012,2025-10-08,2025,10,4,2,False,Oct
1013,2025-10-09,2025,10,4,3,False,Oct
1014,2025-10-10,2025,10,4,4,False,Oct
1015,2025-10-11,2025,10,4,5,True,Oct
1016,2025-10-12,2025,10,4,6,True,Oct
1017,2025-10-13,2025,10,4,0,False,Oct
1018,2025-10-14,2025,10,4,1,False,Oct
1019,2025-10-15,2025,10,4,2,False,Oct
1020,2025-10-16,2025,10,4,3,False,Oct
1021,2025-10-17,2025,10,4,4,False,Oct
1022,2025-10-18,2025,10,4,5,True,Oct
1023,2025-10-19,2025,10,4,6,True,Oct
1024,2025-10-20,2025,10,4,0,False,Oct
1025,2025-10-21,2025,10,4,1,False,Oct
1026,2025-10-22,2025,10,4,2,False,Oct
1027,2025-10-23,2025,10,4,3,False,Oct
1028,2025-10-24,2025,10,4,4,False,Oct
1029,2025-10-25,2025,10,4,5,True,Oct
1030,2025-10-26,2025,10,4,6,True,Oct
1031,2025-10-27,2025,10,4,0,False,Oct
1032,2025-10-28,2025,10,4,1,False,Oct
1033,2025-10-29,2025,10,4,2,False,Oct
1034,2025-10-30,2025,10,4,3,False,Oct
1035,2025-10-31,2025,10,4,4,False,Oct
1036,2025-11-01,2025,11,4,5,True,Nov
1037,2025-11-02,2025,11,4,6,True,Nov
1038,2025-11-03,2025,11,4,0,False,Nov
1039,2025-11-04,2025,11,4,1,False,Nov
1040,2025-11-05,2025,11,4,2,False,Nov
1041,2025-11-06,2025,11,4,3,False,Nov
1042,2025-11-07,2025,11,4,4,False,Nov
1043,2025-11-08,2025,11,4,5,True,Nov
1044,2025-11-09,2025,11,4,6,True,Nov
1045,2025-11-10,2025,11,4,0,False,Nov
1046,2025-11-11,2025,11,4,1,False,Nov
1047,2025-11-12,2025,11,4,2,False,Nov
1048,2025-11-13,2025,11,4,3,False,Nov
1049,2025-11-14,2025,11,4,4,False,Nov
1050,2025-11-15,2025,11,4,5,True,Nov
1051,2025-11-16,2025,11,4,6,True,Nov
1052,2025-11-17,2025,11,4,0,False,Nov
1053,2025-11-18,2025,11,4,1,False,Nov
1054,2025-11-19,2025,11,4,2,False,Nov
1055,2025-11-20,2025,11,4,3,False,Nov
1056,2025-11-21,2025,11,4,4,False,Nov
1057,2025-11-22,2025,11,4,5,True,Nov
1058,2025-11-23,2025,11,4,6,True,Nov
1059,2025-11-24,2025,11,4,0,False,Nov
1060,2025-11-25,2025,11,4,1,False,Nov
1061,2025-11-26,2025,11,4,2,False,Nov
1062,2025-11-27,2025,11,4,3,False,Nov
1063,2025-11-28,2025,11,4,4,False,Nov
1064,2025-11-29,2025,11,4,5,True,Nov
1065,2025-11-30,2025,11,4,6,True,Nov
1066,2025-12-01,2025,12,4,0,False,Dec
1067,2025-12-02,2025,12,4,1,False,Dec
1068,2025-12-03,2025,12,4,2,False,Dec
1069,2025-12-04,2025,12,4,3,False,Dec
1070,2025-12-05,2025,12,4,4,False,Dec
1071,2025-12-06,2025,12,4,5,True,Dec
1072,2025-12-07,2025,12,4,6,True,Dec
1073,2025-12-08,2025,12,4,0,False,Dec
1074,2025-12-09,2025,12,4,1,False,Dec
1075,2025-12-10,2025,12,4,2,False,Dec
1076,2025-12-11,2025,12,4,3,False,Dec
1077,2025-12-12,2025,12,4,4,False,Dec
1078,2025-12-13,2025,12,4,5,True,Dec
1079,2025-12-14,2025,12,4,6,True,Dec
1080,2025-12-15,2025,12,4,0,False,Dec
1081,2025-12-16,2025,12,4,1,False,Dec
1082,2025-12-17,2025,12,4,2,False,Dec
1083,2025-12-18,2025,12,4,3,False,Dec
1084,2025-12-19,2025,12,4,4,False,Dec
1085,2025-12-20,2025,12,4,5,True,Dec
1086,2025-12-21,2025,12,4,6,True,Dec
1087,2025-12-22,2025,12,4,0,False,Dec
1088,2025-12-23,2025,12,4,1,False,Dec
1089,2025-12-24,2025,12,4,2,False,Dec
1090,2025-12-25,2025,12,4,3,False,Dec
1091,2025-12-26,2025,12,4,4,False,Dec
1092,2025-12-27,2025,12,4,5,True,Dec
1093,2025-12-28,2025,12,4,6,True,Dec
1094,2025-12-29,2025,12,4,0,False,Dec
1095,2025-12-30,2025,12,4,1,False,Dec
1096,2025-12-31,2025,12,4,2,False,Dec
